# HSK COORS  :  [0.0, 0.23401070363498697, 0.36911684621020824, 0.6393291316493259]
# HSK SYMBOL :  ['Γ', 'M', 'K', 'Γ']
# PROJ ATOMS :  [1]


# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.04727489    29.55447000    0.000000    0.000000    29.55416900    0.000000    0.000000  
  0.04963863    29.27585900    0.000000    0.000000    29.27555300    0.000000    0.000000  
  0.05200237    28.99958000    0.000000    0.000000    28.99927000    0.000000    0.000000  
  0.05436612    28.72582500    0.000000    0.000000    28.72551000    0.000000    0.000000  
  0.05672986    28.45484700    0.000000    0.000000    28.45452800    0.000000    0.000000  
  0.05909360    28.18693200    0.000000    0.000000    28.18660900    0.000000    0.000000  
  0.06145734    27.92245000    0.000000    0.000000    27.92212300    0.000000    0.000000  
  0.06382108    27.73578400    0.000000    0.000000    27.73571900    0.000000    0.000000  
  0.06618483    27.73451000    0.000000    0.000000    27.73444500    0.000000    0.000000  
  0.06854857    27.72707900    0.000000    0.000000    27.72701400    0.000000    0.000000  
  0.07091236    27.71201600    0.000000    0.000000    27.71195100    0.000000    0.000000  
  0.07327610    27.68776700    0.000000    0.000000    27.68770300    0.000000    0.000000  
  0.07563984    27.65261600    0.000000    0.000000    27.65255300    0.000000    0.000000  
  0.07800358    27.60478800    0.000000    0.000000    27.60472700    0.000000    0.000000  
  0.08036733    27.54336200    0.000000    0.000000    27.54330200    0.000000    0.000000  
  0.08273107    27.46711700    0.000000    0.000000    27.46705900    0.000000    0.000000  
  0.08509481    27.37559700    0.000000    0.000000    27.37554100    0.000000    0.000000  
  0.08745855    27.26888400    0.000000    0.000000    27.26883000    0.000000    0.000000  
  0.08982229    27.14801400    0.000000    0.000000    27.14796200    0.000000    0.000000  
  0.09218604    27.01415400    0.000000    0.000000    27.01410400    0.000000    0.000000  
  0.09454978    26.86891700    0.000000    0.000000    26.86886900    0.000000    0.000000  
  0.09691352    26.71405500    0.000000    0.000000    26.71400700    0.000000    0.000000  
  0.09927726    26.55130700    0.000000    0.000000    26.55126100    0.000000    0.000000  
  0.10164100    26.38230600    0.000000    0.000000    26.38226100    0.000000    0.000000  
  0.10400475    26.20853200    0.000000    0.000000    26.20848700    0.000000    0.000000  
  0.10636849    26.03124700    0.000000    0.000000    26.03120300    0.000000    0.000000  
  0.10873223    25.85162400    0.000000    0.000000    25.85158100    0.000000    0.000000  
  0.11109597    25.67060000    0.000000    0.000000    25.67055700    0.000000    0.000000  
  0.11345972    25.48901400    0.000000    0.000000    25.48897100    0.000000    0.000000  
  0.11582346    25.30763300    0.000000    0.000000    25.30759100    0.000000    0.000000  
  0.11818725    25.12699200    0.000000    0.000000    25.12695000    0.000000    0.000000  
  0.12055099    24.94769700    0.000000    0.000000    24.94765500    0.000000    0.000000  
  0.12291473    24.77024600    0.000000    0.000000    24.77020300    0.000000    0.000000  
  0.12527847    24.59508900    0.000000    0.000000    24.59504700    0.000000    0.000000  
  0.12764221    24.43136700    0.000000    0.000000    24.43071500    0.000000    0.000000  
  0.13000596    24.27538600    0.000000    0.000000    24.27471900    0.000000    0.000000  
  0.13236970    24.11482700    0.000000    0.000000    24.11415000    0.000000    0.000000  
  0.13473344    23.95136800    0.000000    0.000000    23.95068300    0.000000    0.000000  
  0.13709718    23.78667300    0.000000    0.000000    23.78598400    0.000000    0.000000  
  0.13946093    23.62160800    0.000000    0.000000    23.62091700    0.000000    0.000000  
  0.14182467    23.46509500    0.000000    0.000000    23.46505100    0.000000    0.000000  
  0.14418841    23.32143500    0.000000    0.000000    23.32139100    0.000000    0.000000  
  0.14655215    23.18311600    0.000000    0.000000    23.18307100    0.000000    0.000000  
  0.14891589    23.05048500    0.000000    0.000000    23.05044000    0.000000    0.000000  
  0.15127964    22.92379000    0.000000    0.000000    22.92374400    0.000000    0.000000  
  0.15364338    22.80329100    0.000000    0.000000    22.80324500    0.000000    0.000000  
  0.15600712    22.68925300    0.000000    0.000000    22.68920600    0.000000    0.000000  
  0.15837086    22.58190300    0.000000    0.000000    22.58185500    0.000000    0.000000  
  0.16073460    22.48145200    0.000000    0.000000    22.48140300    0.000000    0.000000  
  0.16309835    22.38808800    0.000000    0.000000    22.38803900    0.000000    0.000000  
  0.16546214    22.30197100    0.000000    0.000000    22.30192100    0.000000    0.000000  
  0.16782588    22.22882600    0.000000    0.000000    22.22882600    0.000000    0.000000  
  0.17018962    22.18404300    0.000000    0.000000    22.18404200    0.000000    0.000000  
  0.17255336    22.14087300    0.000000    0.000000    22.14087300    0.000000    0.000000  
  0.17491710    22.09932000    0.000000    0.000000    22.09932000    0.000000    0.000000  
  0.17728085    22.05938500    0.000000    0.000000    22.05938500    0.000000    0.000000  
  0.17964459    22.02106000    0.000000    0.000000    22.02106000    0.000000    0.000000  
  0.18200833    21.98436500    0.000000    0.000000    21.98436500    0.000000    0.000000  
  0.18437207    21.94929000    0.000000    0.000000    21.94928900    0.000000    0.000000  
  0.18673581    21.91583700    0.000000    0.000000    21.91583700    0.000000    0.000000  
  0.18909956    21.93730100    0.000000    0.000000    21.93676700    0.000000    0.000000  
  0.19146330    21.99929500    0.000000    0.000000    21.99876000    0.000000    0.000000  
  0.19382704    22.06623500    0.000000    0.000000    22.06570000    0.000000    0.000000  
  0.19619078    22.13639200    0.000000    0.000000    22.13585700    0.000000    0.000000  
  0.19855453    22.20822200    0.000000    0.000000    22.20768900    0.000000    0.000000  
  0.20091827    22.28091700    0.000000    0.000000    22.28038600    0.000000    0.000000  
  0.20328201    22.35336400    0.000000    0.000000    22.35283600    0.000000    0.000000  
  0.20564575    22.42471800    0.000000    0.000000    22.42419400    0.000000    0.000000  
  0.20800949    22.49420300    0.000000    0.000000    22.49368200    0.000000    0.000000  
  0.21037324    22.56107600    0.000000    0.000000    22.56056000    0.000000    0.000000  
  0.21273702    22.62491300    0.000000    0.000000    22.62440200    0.000000    0.000000  
  0.21510077    22.68422100    0.000000    0.000000    22.68371400    0.000000    0.000000  
  0.21746451    22.73895800    0.000000    0.000000    22.73845500    0.000000    0.000000  
  0.21982825    22.78822300    0.000000    0.000000    22.78772500    0.000000    0.000000  
  0.22219199    22.83133000    0.000000    0.000000    22.83083600    0.000000    0.000000  
  0.22455574    22.86763300    0.000000    0.000000    22.86714300    0.000000    0.000000  
  0.22691948    22.89687900    0.000000    0.000000    22.89639100    0.000000    0.000000  
  0.22928322    22.91809700    0.000000    0.000000    22.91761100    0.000000    0.000000  
  0.23164696    22.93089800    0.000000    0.000000    22.93041300    0.000000    0.000000  
  0.23401070    22.93518800    0.000000    0.000000    22.93470400    0.000000    0.000000  
  0.23401070    22.93518800    0.000000    0.000000    22.93470400    0.000000    0.000000  
  0.23537541    22.93478500    0.000000    0.000000    22.93430100    0.000000    0.000000  
  0.23674012    22.93357700    0.000000    0.000000    22.93309300    0.000000    0.000000  
  0.23810483    22.93156000    0.000000    0.000000    22.93107700    0.000000    0.000000  
  0.23946954    22.92872900    0.000000    0.000000    22.92824600    0.000000    0.000000  
  0.24083425    22.92507700    0.000000    0.000000    22.92459500    0.000000    0.000000  
  0.24219895    22.92059600    0.000000    0.000000    22.92011500    0.000000    0.000000  
  0.24356366    22.91527300    0.000000    0.000000    22.91479300    0.000000    0.000000  
  0.24492837    22.90890300    0.000000    0.000000    22.90842500    0.000000    0.000000  
  0.24629308    22.90185400    0.000000    0.000000    22.90137700    0.000000    0.000000  
  0.24765779    22.89391600    0.000000    0.000000    22.89344100    0.000000    0.000000  
  0.24902250    22.88506800    0.000000    0.000000    22.88459500    0.000000    0.000000  
  0.25038721    22.87549200    0.000000    0.000000    22.87502100    0.000000    0.000000  
  0.25175191    22.86474700    0.000000    0.000000    22.86427900    0.000000    0.000000  
  0.25311662    22.85300900    0.000000    0.000000    22.85254300    0.000000    0.000000  
  0.25448133    22.83982600    0.000000    0.000000    22.83936300    0.000000    0.000000  
  0.25584604    22.82598000    0.000000    0.000000    22.82552000    0.000000    0.000000  
  0.25721075    22.81099300    0.000000    0.000000    22.81053600    0.000000    0.000000  
  0.25857546    22.79484200    0.000000    0.000000    22.79438900    0.000000    0.000000  
  0.25994016    22.77743700    0.000000    0.000000    22.77698800    0.000000    0.000000  
  0.26130487    22.75869100    0.000000    0.000000    22.75824600    0.000000    0.000000  
  0.26266958    22.73849200    0.000000    0.000000    22.73805200    0.000000    0.000000  
  0.26403429    22.71669800    0.000000    0.000000    22.71626300    0.000000    0.000000  
  0.26539900    22.69312000    0.000000    0.000000    22.69269100    0.000000    0.000000  
  0.26676371    22.66750100    0.000000    0.000000    22.66707800    0.000000    0.000000  
  0.26812841    22.63948200    0.000000    0.000000    22.63906600    0.000000    0.000000  
  0.26949313    22.60855600    0.000000    0.000000    22.60814900    0.000000    0.000000  
  0.27085783    22.57399100    0.000000    0.000000    22.57359500    0.000000    0.000000  
  0.27222254    22.53461100    0.000000    0.000000    22.53422700    0.000000    0.000000  
  0.27358725    22.48881300    0.000000    0.000000    22.48844400    0.000000    0.000000  
  0.27495196    22.43434300    0.000000    0.000000    22.43399200    0.000000    0.000000  
  0.27631667    22.36853200    0.000000    0.000000    22.36820100    0.000000    0.000000  
  0.27768137    22.35619800    0.000000    0.000000    22.35604700    0.000000    0.000000  
  0.27904608    22.40428600    0.000000    0.000000    22.40413700    0.000000    0.000000  
  0.28041079    22.45239100    0.000000    0.000000    22.45224400    0.000000    0.000000  
  0.28177549    22.49970800    0.000000    0.000000    22.49956300    0.000000    0.000000  
  0.28314020    22.49045300    0.000000    0.000000    22.49003800    0.000000    0.000000  
  0.28450491    22.44198300    0.000000    0.000000    22.44157000    0.000000    0.000000  
  0.28586962    22.43676400    0.000000    0.000000    22.43668600    0.000000    0.000000  
  0.28723432    22.45588200    0.000000    0.000000    22.45580400    0.000000    0.000000  
  0.28859903    22.47548700    0.000000    0.000000    22.47540900    0.000000    0.000000  
  0.28996374    22.49543900    0.000000    0.000000    22.49536100    0.000000    0.000000  
  0.29132844    22.51601300    0.000000    0.000000    22.51593500    0.000000    0.000000  
  0.29269315    22.53707000    0.000000    0.000000    22.53699200    0.000000    0.000000  
  0.29405786    22.55861000    0.000000    0.000000    22.55853200    0.000000    0.000000  
  0.29542261    22.58063200    0.000000    0.000000    22.58055400    0.000000    0.000000  
  0.29678731    22.60313500    0.000000    0.000000    22.60305700    0.000000    0.000000  
  0.29815202    22.62611800    0.000000    0.000000    22.62604100    0.000000    0.000000  
  0.29951673    22.64958000    0.000000    0.000000    22.64950300    0.000000    0.000000  
  0.30088143    22.67352000    0.000000    0.000000    22.67344200    0.000000    0.000000  
  0.30224614    22.69793600    0.000000    0.000000    22.69785900    0.000000    0.000000  
  0.30361085    22.72294100    0.000000    0.000000    22.72286300    0.000000    0.000000  
  0.30497556    22.74830600    0.000000    0.000000    22.74822800    0.000000    0.000000  
  0.30634026    22.77424200    0.000000    0.000000    22.77416500    0.000000    0.000000  
  0.30770497    22.80055200    0.000000    0.000000    22.80047400    0.000000    0.000000  
  0.30906968    22.82733100    0.000000    0.000000    22.82725400    0.000000    0.000000  
  0.31043438    22.85458000    0.000000    0.000000    22.85450200    0.000000    0.000000  
  0.31179909    22.88229600    0.000000    0.000000    22.88221900    0.000000    0.000000  
  0.31316380    22.91047800    0.000000    0.000000    22.91040100    0.000000    0.000000  
  0.31452851    22.93912500    0.000000    0.000000    22.93904700    0.000000    0.000000  
  0.31589321    22.96823400    0.000000    0.000000    22.96815700    0.000000    0.000000  
  0.31725792    22.99780500    0.000000    0.000000    22.99772800    0.000000    0.000000  
  0.31862263    22.90308300    0.000000    0.000000    22.90230500    0.000000    0.000000  
  0.31998733    22.79634900    0.000000    0.000000    22.79557700    0.000000    0.000000  
  0.32135204    22.69115500    0.000000    0.000000    22.69038900    0.000000    0.000000  
  0.32271675    22.58759900    0.000000    0.000000    22.58683900    0.000000    0.000000  
  0.32408146    22.48576800    0.000000    0.000000    22.48501600    0.000000    0.000000  
  0.32544616    22.38580100    0.000000    0.000000    22.38505700    0.000000    0.000000  
  0.32681087    22.28779700    0.000000    0.000000    22.28706100    0.000000    0.000000  
  0.32817558    22.19188600    0.000000    0.000000    22.19115900    0.000000    0.000000  
  0.32954028    22.09819200    0.000000    0.000000    22.09747400    0.000000    0.000000  
  0.33090499    22.00681600    0.000000    0.000000    22.00610800    0.000000    0.000000  
  0.33226970    21.91794900    0.000000    0.000000    21.91725300    0.000000    0.000000  
  0.33363441    21.83170000    0.000000    0.000000    21.83101500    0.000000    0.000000  
  0.33499911    21.74820600    0.000000    0.000000    21.74753200    0.000000    0.000000  
  0.33636386    21.66760700    0.000000    0.000000    21.66694600    0.000000    0.000000  
  0.33772857    21.58995000    0.000000    0.000000    21.58930100    0.000000    0.000000  
  0.33909328    21.51544600    0.000000    0.000000    21.51481000    0.000000    0.000000  
  0.34045798    21.44415900    0.000000    0.000000    21.44353600    0.000000    0.000000  
  0.34182269    21.37617600    0.000000    0.000000    21.37556500    0.000000    0.000000  
  0.34318740    21.31157100    0.000000    0.000000    21.31097200    0.000000    0.000000  
  0.34455210    21.25038000    0.000000    0.000000    21.24979300    0.000000    0.000000  
  0.34591681    21.19268200    0.000000    0.000000    21.19210600    0.000000    0.000000  
  0.34728152    21.13848300    0.000000    0.000000    21.13791800    0.000000    0.000000  
  0.34864623    21.08779500    0.000000    0.000000    21.08724100    0.000000    0.000000  
  0.35001093    21.04061800    0.000000    0.000000    21.04007300    0.000000    0.000000  
  0.35137564    20.99693900    0.000000    0.000000    20.99640200    0.000000    0.000000  
  0.35274035    20.95673700    0.000000    0.000000    20.95620800    0.000000    0.000000  
  0.35410505    20.91998500    0.000000    0.000000    20.91946300    0.000000    0.000000  
  0.35546976    20.88668100    0.000000    0.000000    20.88616500    0.000000    0.000000  
  0.35683447    20.85672900    0.000000    0.000000    20.85621800    0.000000    0.000000  
  0.35819918    20.83011800    0.000000    0.000000    20.82961100    0.000000    0.000000  
  0.35956388    20.80680700    0.000000    0.000000    20.80630400    0.000000    0.000000  
  0.36092859    20.78675300    0.000000    0.000000    20.78625300    0.000000    0.000000  
  0.36229330    20.76991300    0.000000    0.000000    20.76941500    0.000000    0.000000  
  0.36365800    20.75624200    0.000000    0.000000    20.75574600    0.000000    0.000000  
  0.36502271    20.74569300    0.000000    0.000000    20.74519900    0.000000    0.000000  
  0.36638742    20.73822000    0.000000    0.000000    20.73772600    0.000000    0.000000  
  0.36775213    20.73377400    0.000000    0.000000    20.73328000    0.000000    0.000000  
  0.36911683    20.73230300    0.000000    0.000000    20.73181000    0.000000    0.000000  
  0.36911687    20.73230300    0.000000    0.000000    20.73181000    0.000000    0.000000  
  0.37184629    20.73807700    0.000000    0.000000    20.73758300    0.000000    0.000000  
  0.37457570    20.75509000    0.000000    0.000000    20.75459500    0.000000    0.000000  
  0.37730512    20.78284300    0.000000    0.000000    20.78234600    0.000000    0.000000  
  0.38003453    20.82078000    0.000000    0.000000    20.82028200    0.000000    0.000000  
  0.38276394    20.86828000    0.000000    0.000000    20.86778000    0.000000    0.000000  
  0.38549336    20.92471300    0.000000    0.000000    20.92421200    0.000000    0.000000  
  0.38822277    20.98923200    0.000000    0.000000    20.98872900    0.000000    0.000000  
  0.39095219    21.06091000    0.000000    0.000000    21.06040600    0.000000    0.000000  
  0.39368160    21.13875600    0.000000    0.000000    21.13825000    0.000000    0.000000  
  0.39641102    21.22185000    0.000000    0.000000    21.22134200    0.000000    0.000000  
  0.39914043    21.30894500    0.000000    0.000000    21.30843400    0.000000    0.000000  
  0.40186984    21.39859700    0.000000    0.000000    21.39808300    0.000000    0.000000  
  0.40459926    21.48970400    0.000000    0.000000    21.48918400    0.000000    0.000000  
  0.40732867    21.58084900    0.000000    0.000000    21.58032200    0.000000    0.000000  
  0.41005809    21.67008100    0.000000    0.000000    21.66954500    0.000000    0.000000  
  0.41278750    21.75616900    0.000000    0.000000    21.75562200    0.000000    0.000000  
  0.41551692    21.83763100    0.000000    0.000000    21.83707100    0.000000    0.000000  
  0.41824633    21.91329800    0.000000    0.000000    21.91272200    0.000000    0.000000  
  0.42097574    21.98208800    0.000000    0.000000    21.98149300    0.000000    0.000000  
  0.42370516    22.04354200    0.000000    0.000000    22.04292700    0.000000    0.000000  
  0.42643457    22.09787600    0.000000    0.000000    22.09723900    0.000000    0.000000  
  0.42916399    22.14606500    0.000000    0.000000    22.14540400    0.000000    0.000000  
  0.43189340    22.19001400    0.000000    0.000000    22.18932800    0.000000    0.000000  
  0.43462282    22.23258500    0.000000    0.000000    22.23187500    0.000000    0.000000  
  0.43735231    22.27751600    0.000000    0.000000    22.27678300    0.000000    0.000000  
  0.44008173    22.32885800    0.000000    0.000000    22.32810600    0.000000    0.000000  
  0.44281114    22.39037200    0.000000    0.000000    22.38960500    0.000000    0.000000  
  0.44554055    22.46462500    0.000000    0.000000    22.46384800    0.000000    0.000000  
  0.44826997    22.55252900    0.000000    0.000000    22.55174700    0.000000    0.000000  
  0.45099938    22.65346100    0.000000    0.000000    22.65267900    0.000000    0.000000  
  0.45372880    22.76574500    0.000000    0.000000    22.76496500    0.000000    0.000000  
  0.45645821    22.88756800    0.000000    0.000000    22.88679100    0.000000    0.000000  
  0.45918763    23.01716700    0.000000    0.000000    23.01639400    0.000000    0.000000  
  0.46191704    23.15279200    0.000000    0.000000    23.15202400    0.000000    0.000000  
  0.46464645    23.29309000    0.000000    0.000000    23.29232700    0.000000    0.000000  
  0.46737587    23.43700300    0.000000    0.000000    23.43624500    0.000000    0.000000  
  0.47010528    23.58359200    0.000000    0.000000    23.58283900    0.000000    0.000000  
  0.47283470    23.73206000    0.000000    0.000000    23.73131400    0.000000    0.000000  
  0.47556411    23.88145000    0.000000    0.000000    23.88071100    0.000000    0.000000  
  0.47829353    24.03125300    0.000000    0.000000    24.03052100    0.000000    0.000000  
  0.48102294    24.18124400    0.000000    0.000000    24.18051900    0.000000    0.000000  
  0.48375235    24.33060600    0.000000    0.000000    24.32989000    0.000000    0.000000  
  0.48648177    24.47828900    0.000000    0.000000    24.47758400    0.000000    0.000000  
  0.48921118    24.62378300    0.000000    0.000000    24.62308800    0.000000    0.000000  
  0.49194060    24.76632300    0.000000    0.000000    24.76564000    0.000000    0.000000  
  0.49467001    24.90524400    0.000000    0.000000    24.90457500    0.000000    0.000000  
  0.49739943    25.03939600    0.000000    0.000000    25.03874300    0.000000    0.000000  
  0.50012884    25.16797700    0.000000    0.000000    25.16734100    0.000000    0.000000  
  0.50285825    25.28964700    0.000000    0.000000    25.28902900    0.000000    0.000000  
  0.50558767    25.40458800    0.000000    0.000000    25.40399000    0.000000    0.000000  
  0.50831708    25.51166400    0.000000    0.000000    25.51108700    0.000000    0.000000  
  0.51104650    25.61035800    0.000000    0.000000    25.60980200    0.000000    0.000000  
  0.51377591    25.70051000    0.000000    0.000000    25.69997600    0.000000    0.000000  
  0.51650533    25.78224700    0.000000    0.000000    25.78173400    0.000000    0.000000  
  0.51923482    25.85655600    0.000000    0.000000    25.85606200    0.000000    0.000000  
  0.52196424    25.92480200    0.000000    0.000000    25.92432500    0.000000    0.000000  
  0.52469365    25.98895000    0.000000    0.000000    25.98848600    0.000000    0.000000  
  0.52742306    26.05167400    0.000000    0.000000    26.05122200    0.000000    0.000000  
  0.53015248    26.11624600    0.000000    0.000000    26.11580000    0.000000    0.000000  
  0.53288189    26.18636300    0.000000    0.000000    26.18592300    0.000000    0.000000  
  0.53561131    26.26586400    0.000000    0.000000    26.26542500    0.000000    0.000000  
  0.53834072    26.35836800    0.000000    0.000000    26.35793100    0.000000    0.000000  
  0.54107014    26.46619800    0.000000    0.000000    26.46576100    0.000000    0.000000  
  0.54379955    26.59170700    0.000000    0.000000    26.59127100    0.000000    0.000000  
  0.54652896    26.73490800    0.000000    0.000000    26.73447500    0.000000    0.000000  
  0.54925838    26.89508300    0.000000    0.000000    26.89465500    0.000000    0.000000  
  0.55198779    27.07080400    0.000000    0.000000    27.07038100    0.000000    0.000000  
  0.55471721    27.26031400    0.000000    0.000000    27.25989700    0.000000    0.000000  
  0.55744662    27.46181900    0.000000    0.000000    27.46140800    0.000000    0.000000  
  0.56017604    27.67366200    0.000000    0.000000    27.67325800    0.000000    0.000000  
  0.56290546    27.81830700    0.000000    0.000000    27.81823600    0.000000    0.000000  
  0.56563487    27.77770200    0.000000    0.000000    27.77763100    0.000000    0.000000  
  0.56836429    27.83995700    0.000000    0.000000    27.83968100    0.000000    0.000000  
  0.57109371    28.10363700    0.000000    0.000000    28.10336300    0.000000    0.000000  
  0.57382312    28.36956500    0.000000    0.000000    28.36929400    0.000000    0.000000  
  0.57655254    28.63771400    0.000000    0.000000    28.63744500    0.000000    0.000000  
  0.57928196    28.90807300    0.000000    0.000000    28.90780700    0.000000    0.000000  
  0.58201137    29.18060000    0.000000    0.000000    29.18033600    0.000000    0.000000  
  0.58474079    29.45528300    0.000000    0.000000    29.45502300    0.000000    0.000000  
  0.58747021    29.73209300    0.000000    0.000000    29.73183500    0.000000    0.000000  
  0.59019963    30.01100500    0.000000    0.000000    30.01074900    0.000000    0.000000  
  0.59292904    30.29198800    0.000000    0.000000    30.29173500    0.000000    0.000000  
  0.59565846    30.57497700    0.000000    0.000000    30.57472700    0.000000    0.000000  
  0.59838788    30.86000500    0.000000    0.000000    30.85975700    0.000000    0.000000  
  0.60111729    31.13774600    0.000000    0.000000    31.13771600    0.000000    0.000000  
  0.60384671    31.15304800    0.000000    0.000000    31.15301900    0.000000    0.000000  
  0.60657613    31.17105100    0.000000    0.000000    31.17102300    0.000000    0.000000  
  0.60930554    31.19254000    0.000000    0.000000    31.19251300    0.000000    0.000000  
  0.61203496    31.21821700    0.000000    0.000000    31.21819200    0.000000    0.000000  
  0.61476438    31.24866000    0.000000    0.000000    31.24863700    0.000000    0.000000  
  0.61749379    31.28423900    0.000000    0.000000    31.28421800    0.000000    0.000000  
  0.62022322    31.32495400    0.000000    0.000000    31.32493600    0.000000    0.000000  
  0.62295263    31.37039200    0.000000    0.000000    31.37037600    0.000000    0.000000  
  0.62568204    31.41925100    0.000000    0.000000    31.41923800    0.000000    0.000000  
  0.62841147    31.46916200    0.000000    0.000000    31.46915200    0.000000    0.000000  
  0.63114088    31.51654000    0.000000    0.000000    31.51653300    0.000000    0.000000  
  0.63387030    31.55647400    0.000000    0.000000    31.55647000    0.000000    0.000000  
  0.63659971    31.58352100    0.000000    0.000000    31.58351900    0.000000    0.000000  
  0.63932913    31.59312300    0.000000    0.000000    31.59312200    0.000000    0.000000  

# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.00000000    31.59313100    0.000000    0.000000    31.59313000    0.000000    0.000000  
  0.00236374    31.60164000    0.000000    0.000000    31.60163900    0.000000    0.000000  
  0.00472749    31.62697100    0.000000    0.000000    31.62697000    0.000000    0.000000  
  0.00709124    31.66850900    0.000000    0.000000    31.66850700    0.000000    0.000000  
  0.00945498    31.72531700    0.000000    0.000000    31.72531600    0.000000    0.000000  
  0.01181872    31.79624700    0.000000    0.000000    31.79624600    0.000000    0.000000  
  0.01418247    31.88002200    0.000000    0.000000    31.88002100    0.000000    0.000000  
  0.01654621    31.92910100    0.000000    0.000000    31.92851900    0.000000    0.000000  
  0.01890996    31.93914300    0.000000    0.000000    31.93856200    0.000000    0.000000  
  0.02127370    31.95043900    0.000000    0.000000    31.94985800    0.000000    0.000000  
  0.02363744    31.96281100    0.000000    0.000000    31.96223100    0.000000    0.000000  
  0.02600119    31.97473200    0.000000    0.000000    31.97415600    0.000000    0.000000  
  0.02836493    31.84559200    0.000000    0.000000    31.84531600    0.000000    0.000000  
  0.03072868    31.55633100    0.000000    0.000000    31.55605800    0.000000    0.000000  
  0.03309242    31.26605100    0.000000    0.000000    31.26577500    0.000000    0.000000  
  0.03545617    31.21720500    0.000000    0.000000    31.21717700    0.000000    0.000000  
  0.03781991    31.21759000    0.000000    0.000000    31.21756200    0.000000    0.000000  
  0.04018366    31.22112500    0.000000    0.000000    31.22109600    0.000000    0.000000  
  0.04254740    31.22732600    0.000000    0.000000    31.22729700    0.000000    0.000000  
  0.04491115    31.23572000    0.000000    0.000000    31.23569100    0.000000    0.000000  
  0.04727489    31.24583200    0.000000    0.000000    31.24580300    0.000000    0.000000  
  0.04963863    31.25721100    0.000000    0.000000    31.25718100    0.000000    0.000000  
  0.05200237    31.26930500    0.000000    0.000000    31.26927600    0.000000    0.000000  
  0.05436612    31.28161900    0.000000    0.000000    31.28159000    0.000000    0.000000  
  0.05672986    31.29358300    0.000000    0.000000    31.29355400    0.000000    0.000000  
  0.05909360    31.30443300    0.000000    0.000000    31.30440400    0.000000    0.000000  
  0.06145734    31.31288800    0.000000    0.000000    31.31285800    0.000000    0.000000  
  0.06382108    31.31407500    0.000000    0.000000    31.31404200    0.000000    0.000000  
  0.06618483    31.26900200    0.000000    0.000000    31.26895700    0.000000    0.000000  
  0.06854857    31.10707900    0.000000    0.000000    31.10703000    0.000000    0.000000  
  0.07091236    30.90875300    0.000000    0.000000    30.90799700    0.000000    0.000000  
  0.07327610    30.66622600    0.000000    0.000000    30.66546700    0.000000    0.000000  
  0.07563984    30.42496200    0.000000    0.000000    30.42420300    0.000000    0.000000  
  0.07800358    30.18565900    0.000000    0.000000    30.18490300    0.000000    0.000000  
  0.08036733    29.94888200    0.000000    0.000000    29.94812800    0.000000    0.000000  
  0.08273107    29.71516800    0.000000    0.000000    29.71441900    0.000000    0.000000  
  0.08509481    29.48507100    0.000000    0.000000    29.48432800    0.000000    0.000000  
  0.08745855    29.25919600    0.000000    0.000000    29.25846200    0.000000    0.000000  
  0.08982229    29.03822500    0.000000    0.000000    29.03750100    0.000000    0.000000  
  0.09218604    28.82295900    0.000000    0.000000    28.82224700    0.000000    0.000000  
  0.09454978    28.61435300    0.000000    0.000000    28.61365500    0.000000    0.000000  
  0.09691352    28.41355400    0.000000    0.000000    28.41287400    0.000000    0.000000  
  0.09927726    28.22193500    0.000000    0.000000    28.22127700    0.000000    0.000000  
  0.10164100    28.04112500    0.000000    0.000000    28.04049300    0.000000    0.000000  
  0.10400475    27.87296100    0.000000    0.000000    27.87236000    0.000000    0.000000  
  0.10636849    27.71942100    0.000000    0.000000    27.71885600    0.000000    0.000000  
  0.10873223    27.58253100    0.000000    0.000000    27.58200800    0.000000    0.000000  
  0.11109597    27.46394000    0.000000    0.000000    27.46346200    0.000000    0.000000  
  0.11345972    27.36468300    0.000000    0.000000    27.36425100    0.000000    0.000000  
  0.11582346    27.28536900    0.000000    0.000000    27.28498500    0.000000    0.000000  
  0.11818725    27.22415100    0.000000    0.000000    27.22381100    0.000000    0.000000  
  0.12055099    27.17961500    0.000000    0.000000    27.17931400    0.000000    0.000000  
  0.12291473    27.14935900    0.000000    0.000000    27.14909100    0.000000    0.000000  
  0.12527847    27.13084400    0.000000    0.000000    27.13060500    0.000000    0.000000  
  0.12764221    27.12140000    0.000000    0.000000    27.12118400    0.000000    0.000000  
  0.13000596    27.11882100    0.000000    0.000000    27.11862200    0.000000    0.000000  
  0.13236970    27.12116500    0.000000    0.000000    27.12098000    0.000000    0.000000  
  0.13473344    27.12682700    0.000000    0.000000    27.12665300    0.000000    0.000000  
  0.13709718    27.13515900    0.000000    0.000000    27.13499300    0.000000    0.000000  
  0.13946093    27.14394000    0.000000    0.000000    27.14377900    0.000000    0.000000  
  0.14182467    27.15282600    0.000000    0.000000    27.15266900    0.000000    0.000000  
  0.14418841    27.16168200    0.000000    0.000000    27.16152700    0.000000    0.000000  
  0.14655215    27.16845900    0.000000    0.000000    27.16830500    0.000000    0.000000  
  0.14891589    27.17440600    0.000000    0.000000    27.17425200    0.000000    0.000000  
  0.15127964    27.17867900    0.000000    0.000000    27.17852300    0.000000    0.000000  
